YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,CANCELLED,ARRIVAL_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,3,4,3,NK,409,ORD,FLL,530,181,1182,931,0,0,18.0,78.0,WNW,14.0,0.0,78.0,74.0,SE,16.0,0.0
2015,1,3,6,WN,2330,MDW,MCO,710,165,990,1055,0,0,34.0,92.0,SE,8.0,0.0,78.0,79.0,SSE,15.0,0.0
2015,3,6,5,EV,4740,GRB,ORD,525,59,173,624,0,0,1.0,72.0,SSW,9.0,0.0,6.0,73.0,SW,12.0,0.0
2015,3,4,3,US,1909,BOS,PHL,530,89,280,659,0,0,37.0,89.0,SW,12.0,0.0,35.0,92.0,SW,6.0,0.0
2015,12,2,3,DL,800,BOS,ATL,1100,187,946,1407,0,0,45.0,93.0,CALM,0.0,0.0,56.0,69.0,W,7.0,0.0
2015,3,9,1,UA,1412,PSP,DEN,601,132,776,913,0,0,63.0,34.0,NNW,9.0,0.0,43.0,60.0,SW,10.0,0.0
2015,12,1,2,UA,1966,AUS,IAH,530,54,140,624,0,0,47.0,83.0,NNE,12.0,0.0,50.0,96.0,N,7.0,0.0
2015,1,5,1,EV,4685,BRO,IAH,520,74,308,634,0,0,46.0,76.0,N,12.0,0.0,31.0,76.0,N,7.0,0.0
2015,3,10,2,WN,613,DEN,DAL,755,115,651,1050,0,0,37.0,57.0,WSW,9.0,0.0,52.0,89.0,NW,8.0,0.0
2015,2,9,1,WN,329,MDW,MSP,1235,85,349,1400,0,1,28.0,80.0,N,13.0,0.0,32.0,52.0,CALM,0.0,0.0
2015,12,4,5,OO,6235,SEA,SFO,515,133,679,728,0,0,43.0,89.0,S,9.0,0.0,47.0,97.0,CALM,0.0,0.0
2015,2,8,7,AA,1103,LGA,DFW,600,247,1389,907,0,0,33.0,92.0,NE,10.0,0.0,60.0,78.0,S,14.0,0.0
2015,1,5,1,UA,1142,GEG,DEN,545,139,836,904,0,0,36.0,97.0,W,8.0,0.0,43.0,45.0,W,7.0,0.0
2015,3,5,4,US,819,IAH,CLT,515,139,912,834,0,0,41.0,86.0,N,21.0,0.0,65.0,90.0,SSW,15.0,0.0
2015,1,1,4,OO,4986,AUS,LAX,538,212,1242,710,0,0,36.0,93.0,NW,7.0,0.0,41.0,51.0,E,6.0,0.0
2015,1,3,6,DL,1415,CLT,ATL,710,80,226,830,0,0,47.0,93.0,N,3.0,0.0,50.0,94.0,ESE,9.0,0.0
2015,1,4,7,EV,5316,MCI,MSP,1123,89,393,1252,0,0,11.0,59.0,NW,15.0,0.0,-2.0,57.0,WNW,16.0,0.0
2015,12,3,4,DL,2517,VPS,ATL,520,67,250,727,0,0,49.0,82.0,N,9.0,0.0,40.0,70.0,NW,8.0,0.0
2015,12,14,1,WN,434,BWI,SDF,810,110,495,1000,0,0,56.0,97.0,CALM,0.0,0.0,60.0,64.0,SW,16.0,0.0
2015,12,5,6,WN,4544,DTW,BWI,530,95,409,705,0,1,30.0,93.0,SSW,8.0,0.0,31.0,89.0,W,3.0,0.0
2015,12,4,5,UA,1200,SFO,IAH,40,215,1635,615,0,0,52.0,77.0,WSW,9.0,0.0,39.0,93.0,NNE,5.0,0.0
2015,12,4,5,EV,4927,BTR,ATL,535,85,448,800,0,0,37.0,86.0,CALM,0.0,0.0,42.0,58.0,E,15.0,0.0
2015,2,4,3,US,1801,IAH,CLT,515,139,912,834,0,0,43.0,93.0,NNE,3.0,0.0,34.0,70.0,S,5.0,0.0
2015,12,3,4,DL,1450,LAS,MSP,45,184,1299,549,0,0,43.0,26.0,SSW,3.0,0.0,23.0,88.0,S,7.0,0.0
2015,12,2,3,WN,2598,MCO,SJU,1110,165,1189,1455,0,0,80.0,74.0,S,14.0,0.0,86.0,65.0,ESE,15.0,0.0
2015,2,10,2,WN,2783,IND,RSW,1505,150,945,1735,0,0,36.0,48.0,CALM,0.0,0.0,62.0,70.0,WNW,10.0,0.0
2015,12,4,5,WN,1393,MCI,LAX,530,225,1363,715,0,0,26.0,88.0,S,9.0,0.0,56.0,64.0,VAR,3.0,0.0
2015,1,3,6,WN,1329,MCI,MCO,720,160,1072,1100,0,0,32.0,92.0,NNE,5.0,0.0,82.0,67.0,S,18.0,0.0
2015,12,2,3,DL,2110,ATL,DFW,1102,152,731,1234,0,1,55.0,80.0,WNW,9.0,0.0,57.0,37.0,NW,14.0,0.0
2015,1,4,7,OO,2591,SJC,LAX,1145,80,308,1305,0,0,52.0,54.0,VAR,5.0,0.0,59.0,69.0,W,10.0,0.0
2015,2,4,3,AA,1233,BOS,DFW,555,274,1562,929,0,1,18.0,62.0,SW,6.0,0.0,44.0,89.0,S,13.0,0.0
2015,1,3,6,EV,2539,FSD,DFW,705,145,737,930,0,1,18.0,84.0,CALM,0.0,0.0,40.0,86.0,W,9.0,0.0
2015,1,5,1,OO,4779,DIK,MSP,520,113,481,813,0,0,-2.0,69.0,S,17.0,0.0,-10.0,71.0,SW,8.0,0.0
2015,12,1,2,WN,17,BOS,ATL,530,185,946,835,0,0,34.0,73.0,CALM,0.0,0.0,60.0,86.0,ESE,5.0,0.0
2015,1,4,7,US,1811,TPA,CLT,1145,100,507,1325,0,0,79.0,74.0,S,10.0,0.0,63.0,88.0,WSW,10.0,0.0
2015,2,12,4,OO,5467,ONT,SFO,535,88,363,703,0,0,73.0,12.0,ENE,16.0,0.0,54.0,97.0,SSE,3.0,0.0
2015,1,5,1,WN,2058,DEN,PHX,540,125,602,745,0,0,7.0,84.0,SW,5.0,0.0,43.0,71.0,CALM,0.0,0.0
2015,2,6,5,AA,2211,PHX,MIA,131,235,1972,726,0,0,59.0,55.0,E,7.0,0.0,59.0,75.0,NNW,8.0,0.0
2015,2,12,4,OO,7368,ESC,DTW,534,81,306,655,0,0,9.0,79.0,N,9.0,0.0,16.0,59.0,NW,10.0,0.0
2015,3,5,4,AS,122,ANC,PDX,50,218,1542,528,0,0,34.0,93.0,CALM,0.0,0.0,34.0,85.0,CALM,0.0,0.0
2015,2,9,1,DL,2465,ATL,BDL,1229,136,859,1445,0,0,57.0,88.0,WSW,7.0,0.0,19.0,77.0,N,16.0,0.0
2015,1,5,1,US,1764,PHX,STL,59,164,1262,443,0,0,48.0,61.0,CALM,0.0,0.0,14.0,56.0,NW,10.0,0.0
2015,1,3,6,DL,1383,MSP,RSW,715,212,1416,1147,0,0,24.0,84.0,SSE,8.0,0.0,82.0,65.0,SSE,17.0,0.0
2015,12,4,5,WN,2736,BOS,BWI,525,100,369,705,0,0,,,,,,34.0,82.0,WSW,3.0,0.0
2015,12,3,4,AS,454,SEA,LAX,500,169,954,749,0,1,48.0,77.0,ESE,15.0,0.0,68.0,20.0,NE,8.0,0.0
2015,3,6,5,WN,1156,PIT,ATL,540,130,526,750,0,0,-2.0,83.0,CALM,0.0,0.0,28.0,80.0,N,8.0,0.0
2015,12,4,5,OO,6391,EUG,DEN,530,161,996,911,0,1,44.0,85.0,S,10.0,0.0,46.0,35.0,CALM,0.0,0.0
2015,1,2,5,AS,135,SEA,ANC,25,235,1448,320,0,0,32.0,75.0,SSE,3.0,0.0,26.0,75.0,CALM,0.0,0.0
2015,3,5,4,EV,3958,PIA,ORD,500,59,130,559,0,1,8.0,64.0,NW,6.0,0.0,5.0,55.0,NNW,10.0,0.0
2015,3,10,2,AS,373,SMF,SEA,800,105,605,945,0,0,51.0,89.0,NE,5.0,0.0,43.0,93.0,NNE,7.0,0.0
2015,3,9,1,WN,4752,DAL,MCO,610,160,973,950,0,0,48.0,96.0,E,5.0,0.0,71.0,70.0,E,9.0,0.0
2015,12,1,2,AA,499,PHX,BOS,59,277,2300,736,0,0,45.0,46.0,CALM,0.0,0.0,35.0,98.0,SW,5.0,0.0
2015,12,3,4,AS,114,ANC,SEA,245,204,1448,709,0,0,16.0,88.0,CALM,0.0,0.0,47.0,80.0,ESE,16.0,0.0
2015,1,6,2,EV,5313,EWN,ATL,555,100,433,735,0,0,32.0,85.0,CALM,0.0,0.0,31.0,67.0,W,6.0,0.0
2015,12,2,3,AA,1115,ONT,DFW,1105,177,1188,1602,0,0,72.0,11.0,CALM,0.0,0.0,56.0,42.0,NNW,15.0,0.0
2015,1,3,6,AA,1133,MIA,LGA,715,175,1096,1010,0,0,77.0,79.0,ESE,13.0,0.0,37.0,52.0,E,13.0,0.0
2015,2,10,2,US,749,CLT,SFO,1455,350,2296,1745,0,0,51.0,54.0,NNE,14.0,0.0,58.0,72.0,W,12.0,0.0
2015,12,2,3,B6,415,JFK,SFO,1100,390,2586,1430,0,0,52.0,94.0,CALM,0.0,0.0,58.0,47.0,CALM,0.0,0.0
2015,2,9,1,OO,5400,ONT,SFO,1230,88,363,1358,0,0,74.0,38.0,SW,12.0,0.0,64.0,70.0,WNW,10.0,0.0
2015,1,5,1,US,1925,DFW,CLT,500,145,936,825,0,0,23.0,72.0,NNE,6.0,0.0,44.0,55.0,W,3.0,0.0
2015,12,4,5,WN,36,DEN,STL,530,125,770,835,0,0,29.0,58.0,WSW,10.0,0.0,38.0,83.0,CALM,0.0,0.0
2015,3,6,5,OO,5249,DSM,IAH,520,158,802,758,0,0,23.0,63.0,SSW,13.0,0.0,33.0,72.0,VAR,7.0,0.0
2015,12,14,1,EV,5370,ATL,HSV,810,59,151,809,0,0,68.0,87.0,S,12.0,0.0,57.0,81.0,S,12.0,0.0
2015,2,4,3,EV,5333,AVL,ATL,550,60,164,650,0,0,22.0,89.0,CALM,0.0,0.0,35.0,70.0,CALM,0.0,0.0
2015,1,3,6,AS,367,SMF,SEA,715,125,605,920,0,0,29.0,92.0,CALM,0.0,0.0,36.0,93.0,ESE,6.0,0.0
2015,3,4,3,DL,2377,ORF,ATL,530,114,516,724,0,1,47.0,93.0,SW,21.0,0.0,58.0,97.0,SSW,7.0,0.0
2015,1,2,5,DL,95,SLC,ATL,140,215,1590,715,0,0,15.0,70.0,SE,5.0,0.0,45.0,90.0,WNW,5.0,0.0
2015,1,3,6,WN,2059,ELP,SAT,705,80,496,925,0,0,32.0,100.0,WSW,23.0,0.0,43.0,86.0,NNW,6.0,0.0
2015,2,6,5,EV,5534,BTR,ATL,530,86,448,756,0,0,31.0,82.0,CALM,0.0,0.0,29.0,47.0,CALM,0.0,0.0
2015,1,5,1,HA,106,HNL,OGG,528,36,100,604,0,0,60.0,86.0,NW,5.0,0.0,59.0,90.0,SSE,6.0,0.0
2015,3,5,4,US,410,DEN,PHX,545,122,602,747,0,0,15.0,47.0,SSW,14.0,0.0,52.0,50.0,CALM,0.0,0.0
2015,3,9,1,MQ,2952,GRB,ORD,600,75,173,715,0,0,30.0,88.0,SSW,7.0,0.0,27.0,85.0,SW,3.0,0.0
2015,1,2,5,US,602,ORD,PHX,500,228,1440,748,0,0,19.0,85.0,CALM,0.0,0.0,33.0,82.0,W,5.0,0.0
2015,3,5,4,B6,1434,SJU,MCO,530,190,1189,740,0,0,75.0,73.0,SE,5.0,0.0,72.0,94.0,S,8.0,0.0
2015,3,6,5,OO,5366,DVL,JMS,528,38,83,606,0,0,12.0,79.0,WNW,7.0,0.0,14.0,80.0,NW,7.0,0.0
2015,1,4,7,US,1862,CLT,ORD,1140,131,599,1251,0,0,55.0,94.0,S,8.0,0.0,23.0,85.0,NW,15.0,0.0
2015,3,6,5,B6,768,PSE,MCO,427,185,1179,632,0,0,,,,,,72.0,93.0,CALM,0.0,0.0
2015,12,5,6,B6,233,BTV,JFK,545,84,266,709,0,0,44.0,63.0,WNW,6.0,0.0,41.0,70.0,N,5.0,0.0
2015,2,8,7,UA,305,LAX,ORD,600,246,1744,1206,0,0,59.0,94.0,W,7.0,0.0,35.0,92.0,N,12.0,0.0
2015,3,5,4,EV,6157,CID,ORD,530,78,196,648,0,0,-8.0,83.0,WNW,9.0,0.0,4.0,58.0,NW,10.0,0.0
2015,1,3,6,EV,4990,EVV,DTW,700,89,363,929,0,0,45.0,93.0,SE,5.0,0.0,32.0,93.0,ENE,9.0,0.0
2015,3,5,4,MQ,3603,CMH,ORD,540,88,296,608,1,1,18.0,57.0,N,15.0,0.0,4.0,58.0,NW,10.0,0.0
2015,1,2,5,US,1918,PHX,MSY,115,170,1300,505,0,0,35.0,76.0,CALM,0.0,0.0,60.0,86.0,SE,3.0,0.0
2015,2,12,4,UA,334,SEA,DEN,537,158,1024,915,0,0,49.0,93.0,SSE,6.0,0.0,50.0,32.0,SSW,16.0,0.0
2015,2,4,3,WN,4921,PIT,MDW,555,115,402,650,0,0,28.0,69.0,S,6.0,0.0,24.0,84.0,NNW,13.0,0.0
2015,2,8,7,OO,5659,PDX,DEN,540,154,991,914,0,0,47.0,97.0,SSE,5.0,0.0,59.0,28.0,NW,24.0,0.0
2015,2,6,5,WN,4826,MDW,MCO,555,160,990,935,0,0,17.0,74.0,S,7.0,0.0,59.0,58.0,NNE,20.0,0.0
2015,12,3,4,AA,185,LAS,DFW,59,164,1055,543,0,0,43.0,26.0,SSW,3.0,0.0,37.0,82.0,S,7.0,0.0
2015,12,14,1,AA,449,FLL,CLT,810,121,632,1011,0,0,80.0,79.0,SSE,14.0,0.0,66.0,83.0,SSE,16.0,0.0
2015,1,7,3,MQ,3597,CVG,DFW,550,174,812,744,0,1,16.0,68.0,WNW,20.0,0.0,33.0,59.0,NNE,23.0,0.0
2015,1,3,6,DL,1280,DAB,ATL,700,88,366,828,0,0,64.0,96.0,CALM,0.0,0.0,50.0,94.0,ESE,9.0,0.0
2015,2,8,7,AA,72,DFW,MCO,600,142,985,922,0,0,52.0,93.0,S,10.0,0.0,68.0,55.0,S,7.0,0.0
2015,1,4,7,MQ,3041,DSM,DFW,1135,125,624,1340,0,1,9.0,53.0,NW,21.0,0.0,36.0,46.0,NNW,18.0,0.0
2015,2,12,4,US,1904,DCA,CLT,535,87,331,702,0,0,35.0,70.0,SSW,5.0,0.0,36.0,79.0,CALM,0.0,0.0
2015,12,2,3,WN,3169,FLL,MCI,1105,205,1242,1330,0,0,79.0,89.0,SE,15.0,0.0,46.0,63.0,NW,13.0,0.0
2015,3,9,1,AS,345,OAK,SEA,610,118,671,808,0,0,52.0,83.0,CALM,0.0,0.0,46.0,79.0,SSE,5.0,0.0
2015,2,4,3,DL,1907,GRR,DTW,540,85,120,705,0,0,23.0,88.0,NNW,6.0,0.0,32.0,79.0,SSW,10.0,0.0
2015,1,3,6,VX,1780,SEA,LAX,705,155,954,940,0,1,36.0,89.0,SSE,3.0,0.0,52.0,61.0,E,5.0,0.0
2015,1,3,6,DL,303,MCO,SLC,717,300,1931,1017,0,0,70.0,100.0,SE,6.0,0.0,27.0,61.0,CALM,0.0,0.0
2015,1,4,7,AA,74,DFW,CLE,1145,150,1021,1515,0,0,32.0,52.0,NNW,22.0,0.0,37.0,79.0,WSW,17.0,0.0
2015,2,12,4,OO,5482,SBA,DEN,540,152,916,912,0,0,48.0,80.0,CALM,0.0,0.0,,,,,
2015,12,3,4,UA,910,LAX,ORD,27,248,1744,635,0,0,64.0,24.0,NNE,5.0,0.0,34.0,85.0,W,8.0,0.0
2015,1,3,6,WN,1254,ORF,BWI,710,75,159,825,0,0,48.0,71.0,E,7.0,0.0,35.0,82.0,ESE,6.0,0.0
2015,2,12,4,AA,1388,DFW,MIA,515,159,1121,854,0,0,38.0,62.0,N,13.0,0.0,66.0,54.0,VAR,5.0,0.0
2015,12,3,4,WN,2736,BOS,BWI,525,100,369,705,0,0,51.0,89.0,WSW,7.0,0.0,41.0,57.0,W,14.0,0.0
2015,2,9,1,EV,5968,ELP,DEN,1231,115,563,1426,0,0,73.0,33.0,CALM,0.0,0.0,68.0,12.0,SW,3.0,0.0
2015,2,4,3,OO,4779,DIK,MSP,520,113,481,813,0,0,-9.0,79.0,WNW,13.0,0.0,11.0,73.0,NW,14.0,0.0
2015,2,8,7,DL,849,MSY,ATL,600,88,425,828,0,0,56.0,84.0,S,6.0,0.0,46.0,89.0,WSW,8.0,0.0
2015,2,12,4,UA,1101,SEA,IAH,530,255,1874,1145,0,0,49.0,93.0,SSE,6.0,0.0,62.0,50.0,N,13.0,0.0
2015,12,6,7,UA,910,LAX,ORD,27,248,1744,635,0,0,64.0,22.0,ENE,9.0,0.0,28.0,96.0,S,6.0,0.0
2015,1,6,2,DL,2418,XNA,ATL,600,112,589,852,0,0,28.0,69.0,SW,3.0,0.0,37.0,59.0,W,8.0,0.0
2015,2,8,7,DL,771,MKE,ATL,600,134,669,914,0,0,35.0,82.0,N,7.0,0.0,46.0,93.0,WSW,8.0,0.0
2015,1,6,2,WN,105,LAS,SAN,600,70,258,710,0,0,43.0,47.0,SSW,9.0,0.0,58.0,32.0,N,3.0,
2015,1,6,2,UA,264,FLL,EWR,600,171,1065,851,0,0,73.0,84.0,ENE,8.0,0.0,18.0,68.0,NNW,3.0,
2015,2,9,1,DL,845,PBI,ATL,1230,113,545,1423,0,0,79.0,62.0,SE,8.0,0.0,61.0,82.0,WNW,6.0,0.0
2015,1,7,3,UA,1209,LAX,DEN,549,140,862,909,0,1,59.0,35.0,N,3.0,0.0,14.0,92.0,SE,5.0,0.0
2015,2,9,1,EV,2516,DFW,CRP,1235,75,354,1350,0,1,72.0,33.0,NNE,14.0,0.0,79.0,44.0,N,7.0,0.0
2015,3,9,1,MQ,3163,CWA,ORD,605,84,212,729,0,0,27.0,100.0,CALM,0.0,0.0,27.0,85.0,SW,3.0,0.0
2015,2,6,5,DL,1371,MCI,SLC,550,172,920,742,0,0,29.0,72.0,SSW,15.0,0.0,56.0,24.0,S,23.0,0.0
2015,1,1,4,UA,422,RNO,DEN,600,130,804,910,0,0,23.0,44.0,W,12.0,0.0,15.0,61.0,SW,5.0,0.0
2015,1,6,2,DL,786,ATL,LGA,600,124,762,804,0,0,30.0,72.0,W,7.0,0.0,19.0,59.0,SE,3.0,0.0
2015,2,10,2,DL,2498,LGA,TPA,1500,204,1010,1824,0,0,38.0,57.0,N,12.0,0.0,54.0,80.0,WNW,8.0,0.0
2015,1,1,4,B6,746,PSE,JFK,600,241,1617,901,0,0,,,,,,33.0,31.0,W,17.0,0.0
2015,3,5,4,DL,1129,HSV,ATL,530,53,151,723,0,1,34.0,81.0,NNW,18.0,0.0,54.0,94.0,NNW,16.0,0.0
2015,1,6,2,WN,4922,RDU,LAS,600,325,2026,825,0,0,28.0,72.0,CALM,0.0,0.0,52.0,37.0,S,3.0,
2015,12,4,5,NK,451,PBG,FLL,155,203,1334,518,0,0,36.0,70.0,WNW,3.0,0.0,67.0,97.0,NNE,5.0,0.2
2015,1,5,1,UA,1012,EWR,IAH,510,240,1400,810,0,0,40.0,53.0,W,20.0,0.0,33.0,72.0,NNE,10.0,0.0
2015,1,6,2,WN,212,TUS,LAX,600,95,451,635,0,0,48.0,39.0,ESE,14.0,0.0,58.0,30.0,NE,8.0,
2015,3,5,4,US,1813,DEN,CLT,120,179,1337,619,0,0,13.0,56.0,SSW,15.0,0.0,64.0,90.0,SSW,13.0,0.0
2015,12,5,6,AA,1403,DFW,MIA,500,158,1121,838,0,0,38.0,83.0,ESE,6.0,0.0,72.0,100.0,NNE,7.0,0.5
2015,2,4,3,AA,1249,MSP,ORD,543,92,334,715,0,1,10.0,84.0,NW,8.0,0.0,19.0,77.0,N,14.0,0.0
2015,1,1,4,AA,1178,AUS,DFW,550,60,190,650,0,0,36.0,93.0,NW,7.0,0.0,32.0,85.0,N,8.0,0.0
2015,2,12,4,EV,5501,VLD,ATL,550,56,208,646,0,0,41.0,93.0,CALM,0.0,0.0,41.0,62.0,NW,10.0,0.0
2015,1,5,1,OO,7389,GCC,RKS,520,77,261,637,0,0,12.0,73.0,E,7.0,0.0,32.0,69.0,W,38.0,0.0
2015,1,5,1,DL,893,PHL,DTW,545,111,453,736,0,0,42.0,49.0,WNW,16.0,0.0,9.0,67.0,W,14.0,0.0
2015,12,3,4,WN,2119,FNT,BWI,530,105,452,715,0,0,33.0,89.0,W,7.0,0.0,41.0,57.0,W,14.0,0.0
2015,2,9,1,MQ,3648,CRP,DFW,1239,81,354,1400,0,0,76.0,52.0,VAR,3.0,0.0,74.0,27.0,N,13.0,0.0
2015,12,1,2,AA,2278,LAX,ORD,500,245,1744,1105,0,0,50.0,32.0,ENE,6.0,0.0,40.0,65.0,WSW,14.0,0.0
2015,12,3,4,UA,2012,BOS,IAH,500,265,1597,825,0,0,,,,,,48.0,71.0,NE,9.0,0.0
2015,2,9,1,OO,5367,SFO,RDD,1235,68,199,1343,0,1,63.0,75.0,W,9.0,0.0,59.0,72.0,S,15.0,0.0
2015,2,12,4,AS,730,ANC,SEA,505,199,1448,924,0,0,28.0,72.0,NNE,5.0,0.0,53.0,83.0,SSW,6.0,0.0
2015,3,4,3,AA,347,MSY,MIA,545,108,675,833,0,0,68.0,93.0,CALM,0.0,0.0,78.0,66.0,ESE,14.0,0.0
2015,12,5,6,EV,4555,LCH,IAH,540,57,127,637,0,0,39.0,89.0,NNE,6.0,0.0,37.0,93.0,CALM,0.0,0.0
2015,1,1,4,OO,5482,SBA,DEN,545,154,916,919,0,0,32.0,64.0,CALM,0.0,0.0,15.0,61.0,SW,5.0,0.0
2015,3,6,5,DL,1745,SMF,MSP,10,203,1517,533,0,0,46.0,79.0,NW,5.0,0.0,10.0,67.0,SSE,7.0,0.0
2015,1,6,2,AA,281,MIA,DFW,600,200,1121,820,0,0,72.0,84.0,N,3.0,0.0,37.0,76.0,S,5.0,
2015,1,6,2,WN,3398,LAX,ATL,600,255,1947,1315,0,1,58.0,30.0,NE,8.0,0.0,53.0,31.0,NW,20.0,
2015,1,6,2,DL,1091,EWR,DTW,600,124,488,804,0,0,19.0,46.0,WSW,9.0,0.0,8.0,83.0,SW,7.0,0.0
2015,3,4,3,OO,5393,MKE,ORD,500,49,67,549,0,0,16.0,57.0,NW,16.0,0.0,18.0,78.0,WNW,14.0,0.0
2015,1,7,3,UA,572,AUS,IAH,535,56,140,631,0,0,43.0,82.0,N,7.0,0.0,46.0,93.0,CALM,0.0,0.0
2015,2,9,1,UA,532,DEN,ORD,1233,145,888,1558,0,0,66.0,16.0,SE,10.0,0.0,26.0,78.0,NNE,14.0,0.0
2015,12,3,4,WN,1560,MDW,BWI,515,105,611,800,0,0,35.0,76.0,W,5.0,0.0,42.0,53.0,WNW,22.0,0.0
2015,1,2,5,AA,1433,SAT,DFW,545,65,247,650,0,0,41.0,93.0,NE,6.0,0.0,37.0,96.0,N,10.0,0.0
2015,2,6,5,EV,5290,ABY,ATL,553,57,145,650,0,0,34.0,59.0,NNE,3.0,0.0,27.0,53.0,CALM,0.0,0.0
2015,1,3,6,AA,2426,LAX,DFW,720,180,1235,1220,0,0,46.0,68.0,ENE,6.0,0.0,45.0,74.0,VAR,5.0,0.0
2015,1,7,3,EV,5902,TUL,ORD,550,115,585,745,0,0,25.0,63.0,N,21.0,0.0,-1.0,60.0,NW,20.0,0.0
2015,12,3,4,DL,2485,BNA,ATL,530,70,214,740,0,0,33.0,75.0,N,7.0,0.0,40.0,70.0,NW,8.0,0.0
2015,1,4,7,WN,768,MCO,BWI,1125,130,787,1335,0,0,80.0,71.0,S,16.0,0.0,57.0,83.0,SW,10.0,0.0
2015,1,3,6,WN,2679,DAL,DCA,715,165,1184,1100,0,0,40.0,89.0,WNW,8.0,0.0,40.0,79.0,E,5.0,0.0
2015,3,9,1,EV,4579,ECP,IAH,609,121,572,810,0,0,59.0,81.0,CALM,0.0,0.0,54.0,97.0,E,8.0,0.1
2015,12,6,7,AA,1403,DFW,MIA,500,158,1121,838,0,1,44.0,76.0,SSW,5.0,0.0,77.0,76.0,NE,12.0,0.0
2015,12,1,2,DL,1662,FSD,MSP,505,68,196,613,0,1,25.0,88.0,SW,5.0,0.0,33.0,96.0,SE,7.0,0.0
2015,2,10,2,WN,406,STL,MDW,1455,65,251,1600,0,0,41.0,51.0,VAR,5.0,0.0,31.0,59.0,ESE,10.0,0.0
2015,12,1,2,AA,1727,BOS,PHL,530,85,280,655,0,1,34.0,73.0,CALM,0.0,0.0,50.0,89.0,ENE,7.0,0.0
2015,12,1,2,DL,1991,MSP,ATL,520,156,907,856,0,1,33.0,96.0,ESE,9.0,0.0,60.0,86.0,ESE,5.0,0.0
2015,2,10,2,WN,1061,BOS,BWI,1505,100,369,1645,0,0,30.0,69.0,NNE,10.0,0.0,37.0,65.0,N,13.0,0.0
2015,2,6,5,DL,2591,TPA,ATL,520,87,406,647,0,0,50.0,74.0,NNE,10.0,0.0,27.0,53.0,CALM,0.0,0.0
2015,1,3,6,WN,1146,FLL,TPA,700,70,197,810,0,0,76.0,85.0,SE,13.0,0.0,73.0,84.0,SE,9.0,0.0
2015,12,5,6,UA,410,SMF,DEN,535,143,909,858,0,0,36.0,97.0,CALM,0.0,0.0,34.0,73.0,NE,6.0,0.0
2015,1,4,7,OO,6262,DEN,PSP,1125,136,776,1241,0,1,12.0,73.0,W,3.0,0.0,62.0,23.0,CALM,0.0,0.0
2015,12,14,1,UA,1293,DEN,SAT,801,128,794,1109,0,0,26.0,78.0,W,8.0,0.0,50.0,52.0,NNW,12.0,0.0
2015,12,5,6,OO,5246,MSP,IAH,505,178,1034,803,0,0,40.0,73.0,S,15.0,0.0,45.0,82.0,NE,5.0,0.0
2015,1,4,7,UA,1219,DEN,LIH,1145,468,3414,1633,0,0,12.0,73.0,W,3.0,0.0,71.0,55.0,N,13.0,0.0
2015,2,10,2,WN,4744,HOU,DCA,1505,170,1218,1855,0,0,72.0,46.0,VAR,7.0,0.0,38.0,60.0,N,21.0,0.0
2015,2,12,4,AA,1234,LAS,ORD,27,203,1514,550,0,1,54.0,31.0,SW,8.0,0.0,11.0,61.0,NNW,18.0,0.0
2015,12,6,7,AA,1457,PHL,ORD,500,148,678,628,0,0,33.0,85.0,CALM,0.0,0.0,28.0,96.0,S,6.0,0.0
2015,2,10,2,AS,641,TUS,SEA,1505,190,1216,1715,0,0,77.0,17.0,NW,14.0,0.0,50.0,77.0,CALM,0.0,0.0
2015,3,5,4,US,583,DEN,PHL,40,200,1558,600,1,1,3.0,76.0,SSE,12.0,0.0,34.0,89.0,NNW,8.0,0.0
2015,3,9,1,OO,5466,CLD,LAX,600,52,86,652,0,0,55.0,83.0,CALM,0.0,0.0,56.0,87.0,CALM,0.0,0.0
2015,12,1,2,AA,2301,ORD,DFW,500,157,802,737,0,0,43.0,93.0,WSW,10.0,0.0,39.0,86.0,NNE,5.0,0.0
2015,1,4,7,AA,334,MFE,DFW,1130,100,469,1310,0,0,58.0,58.0,N,15.0,0.0,36.0,46.0,NNW,18.0,0.0
2015,12,5,6,MQ,3336,XNA,DFW,500,77,280,617,0,0,32.0,79.0,SE,7.0,0.0,37.0,82.0,SE,5.0,0.0
2015,1,5,1,DL,2294,GSO,ATL,525,82,306,647,0,0,39.0,62.0,NW,8.0,0.0,39.0,70.0,NNW,15.0,0.0
2015,2,4,3,DL,1404,LAX,SLC,550,118,590,848,0,1,55.0,96.0,ENE,3.0,0.0,44.0,89.0,CALM,0.0,0.0
2015,1,3,6,EV,5270,BQK,ATL,700,67,238,807,0,0,61.0,88.0,ENE,7.0,0.0,50.0,94.0,ESE,9.0,0.0
2015,12,1,2,AA,2011,RIC,CLT,528,77,257,645,0,0,42.0,96.0,NW,5.0,0.1,45.0,93.0,NE,3.0,0.0
2015,3,10,2,WN,3410,LAX,RNO,800,80,391,920,0,0,58.0,87.0,E,3.0,0.0,53.0,96.0,E,6.0,0.0
