YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ARRIVAL_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,3,10,2,WN,4914,BNA,DCA,750,105,562,1035,0,0,,,,,,,0,56,93,SSE,7,0,50,57,CALM,0,0
2015,3,10,2,WN,1090,BNA,ECP,750,75,401,905,0,0,,,,,,,0,56,93,SSE,7,0,74,71,SSE,13,0
2015,3,10,2,WN,3926,BNA,FLL,750,135,793,1105,0,0,,,,,,,0,56,93,SSE,7,0,80,74,ESE,18,0
2015,3,10,2,WN,767,BNA,JAX,750,85,483,1015,0,0,,,,,,,0,56,93,SSE,7,0,76,79,S,16,0
2015,3,10,2,WN,283,BNA,PHX,750,235,1449,945,0,0,,,,,,,0,56,93,SSE,7,0,73,19,E,10,0
2015,3,10,2,WN,3054,BUR,DEN,750,135,850,1105,0,0,,,,,,,0,52,54,CALM,0,0,57,23,N,12,0
2015,3,10,2,WN,2514,DEN,HOU,750,140,883,1110,0,0,,,,,,,0,37,57,WSW,9,0,55,88,NNW,6,0
2015,3,10,2,WN,3050,HOU,ATL,750,115,696,1045,0,0,,,,,,,0,54,93,NNW,6,0,61,78,SE,6,0
2015,3,10,2,WN,2061,HOU,HRL,750,65,277,855,0,0,,,,,,,0,54,93,NNW,6,0,60,96,N,6,0.1
2015,3,10,2,WN,46,LAS,SLC,750,75,368,1005,0,0,,,,,,,0,56,30,SSW,7,0,50,36,SSE,5,0
2015,3,10,2,WN,2609,PHX,OMA,750,155,1037,1225,0,0,,,,,,,0,61,30,E,6,0,63,40,SW,6,0
2015,3,10,2,B6,644,PBI,EWR,746,167,1023,1033,0,0,,,,,,,0,76,76,ESE,14,0,48,50,CALM,0,0
2015,3,10,2,UA,1125,LAX,IAH,746,189,1379,1255,0,0,,,,,,,0,55,94,N,3,0,56,87,NNW,8,0
2015,3,10,2,US,452,PHX,SAN,746,75,304,901,0,0,,,,,,,0,61,30,E,6,0,63,67,CALM,0,0
2015,3,10,2,F9,403,DEN,LAX,746,149,862,915,0,0,,,,,,,0,37,57,WSW,9,0,60,80,W,8,0
2015,3,10,2,DL,1169,MIA,LAX,748,372,2342,1100,0,0,,,,,,,0,75,79,ESE,9,0,63,75,WSW,5,0
2015,3,10,2,F9,555,DEN,SAN,748,141,853,909,0,0,,,,,,,0,37,57,WSW,9,0,63,67,CALM,0,0
2015,3,10,2,AS,61,SEA,JNU,750,150,909,920,0,0,,,,,,,0,43,87,N,8,0,32,85,CALM,0,0
2015,3,10,2,AS,506,SEA,SNA,750,160,978,1030,0,0,,,,,,,0,43,87,N,8,0,63,72,CALM,0,0
2015,3,10,2,AS,743,SLC,SFO,750,122,599,852,0,0,,79,0,0,0,0,1,38,60,SSE,12,0,53,100,SSE,6,0
2015,3,10,2,B6,287,BOS,LAX,750,394,2611,1124,0,0,,,,,,,0,32,69,CALM,0,0,63,75,WSW,5,0
2015,3,10,2,B6,434,SFO,BOS,750,339,2704,1629,0,0,,,,,,,0,52,100,CALM,0,0,44,55,S,13,0
2015,3,10,2,DL,2118,ATL,MCO,750,84,404,914,0,0,,,,,,,0,58,70,SE,5,0,75,82,SE,12,0
2015,3,10,2,WN,2609,PHX,OMA,750,155,1037,1225,0,0,,,,,,,0,61,30,E,6,0,63,40,SW,6,0
2015,3,10,2,WN,3144,PIT,FLL,750,170,994,1040,0,0,,,,,,,0,34,85,CALM,0,0,79,74,ESE,18,0
2015,3,10,2,WN,112,SJC,SEA,750,125,697,955,0,0,,,,,,,0,53,89,ESE,6,0,43,93,NNE,7,0
2015,3,10,2,WN,527,SMF,SEA,750,105,605,935,0,0,,29,0,0,0,0,1,46,93,CALM,0,0,43,93,NNE,7,0
2015,3,10,2,WN,1945,MDW,LGA,750,120,725,1050,0,1,B,,,,,,1,40,93,S,7,0,38,62,NE,8,0
2015,3,10,2,WN,565,MDW,PHL,750,115,668,1045,0,0,,,,,,,0,40,93,S,7,0,49,59,ENE,3,0
2015,3,10,2,AA,33,JFK,LAX,800,398,2475,1138,0,0,,,,,,,0,40,77,CALM,0,0,63,75,WSW,5,0
2015,3,10,2,AA,34,LAX,JFK,800,338,2475,1638,0,0,,,,,,,0,58,87,E,3,0,49,71,E,6,0
2015,3,10,2,AA,306,LAX,MIA,800,294,2342,1554,0,0,,25,0,0,69,0,1,58,87,E,3,0,83,60,E,17,0
2015,3,10,2,AA,1081,IAD,LAX,800,357,2288,1057,0,0,,,,,,,0,37,79,CALM,0,0,61,82,WSW,6,0
2015,3,10,2,AA,1023,OKC,DFW,800,70,175,910,0,0,,,,,,,0,46,93,NNW,6,0,50,93,NNW,8,0
2015,3,10,2,AA,1141,STL,DFW,800,115,550,955,0,0,,,,,,,0,46,89,ENE,6,0,50,93,NNW,8,0
2015,3,10,2,AA,1209,TPA,LAX,800,335,2158,1035,0,0,,25,0,0,0,0,1,71,84,ESE,3,0,61,82,WSW,6,0
2015,3,10,2,AA,1350,STT,MIA,800,184,1107,1104,0,0,,,,,,,0,71,84,ESE,3,0,61,82,WSW,6,0
2015,3,10,2,AA,1373,ORD,BOS,800,130,867,1110,0,0,,,,,,,0,40,71,SW,8,0,40,53,ESE,6,0
2015,3,10,2,AA,1440,JAC,DFW,800,184,1047,1204,0,0,,21,0,51,0,0,1,32,80,VAR,1,0,54,83,NW,9,0
2015,3,10,2,AA,1567,STL,LAX,800,260,1592,1020,0,0,,,,,,,0,46,89,ENE,6,0,61,82,WSW,6,0
2015,3,10,2,AA,1642,DFW,EWR,800,182,1372,1202,0,0,,,,,,,0,49,97,NW,7,0,51,48,CALM,0,0
2015,3,10,2,AA,1680,LAS,DFW,800,157,1055,1237,0,0,,,,,,,0,60,26,CALM,0,0,54,83,NW,9,0
2015,3,10,2,AA,1677,DFW,MEM,800,85,432,925,0,0,,,,,,,0,49,97,NW,7,0,59,94,W,3,0
2015,3,10,2,AA,2483,ORD,MIA,800,186,1197,1206,0,0,,,,,,,0,37,100,S,3,0,82,60,ESE,15,0
2015,3,10,2,AA,2413,DFW,LAX,800,214,1235,934,0,0,,,,,,,0,49,97,NW,7,0,60,80,W,8,0
2015,3,10,2,AA,2428,LAX,DFW,800,179,1235,1259,0,0,,,,,,,0,58,87,E,3,0,54,83,NW,9,0
2015,3,10,2,AS,1,DCA,SEA,800,350,2329,1050,0,0,,,,,,,0,43,65,ENE,3,0,45,81,NNW,5,0
2015,3,10,2,AS,16,SEA,MCO,800,343,2554,1643,0,0,,,,,,,0,42,96,N,7,0,84,56,ESE,10,0
2015,3,10,2,AS,23,ORD,SEA,800,270,1721,1030,0,0,,18,0,0,0,0,1,37,100,S,3,0,45,81,NNW,5,0
2015,3,10,2,AS,25,BOS,SEA,800,383,2496,1123,0,0,,,,,,,0,33,72,CALM,0,0,46,81,NNW,3,0
2015,3,10,2,AS,62,ANC,JNU,800,97,571,937,0,0,,,,,,,0,8,50,N,12,0,32,85,CALM,0,0
2015,3,10,2,AS,83,SEA,ANC,800,217,1448,1037,0,0,,23,0,18,0,0,1,42,96,N,7,0,10,48,N,9,0
2015,3,10,2,AS,309,SJC,SEA,800,120,697,1000,0,0,,,,,,,0,54,88,ESE,3,0,45,81,NNW,5,0
2015,3,10,2,AS,373,SMF,SEA,800,105,605,945,0,0,,,,,,,0,51,89,NE,5,0,43,93,NNE,7,0
2015,3,10,2,AS,493,SAN,SEA,800,170,1050,1050,0,0,,,,,,,0,54,94,NNE,3,0,45,81,NNW,5,0
2015,3,10,2,AS,527,SNA,SEA,800,169,978,1049,0,0,,,,,,,0,59,78,NNE,3,0,45,81,NNW,5,0
2015,3,10,2,AS,626,PDX,LAS,800,125,763,1005,0,0,,,,,,,0,59,78,NNE,3,0,68,16,S,3,0
2015,3,10,2,AS,637,PHX,SEA,800,184,1107,1104,0,0,,,,,,,0,66,28,ESE,6,0,46,81,NNW,3,0
2015,3,10,2,AS,665,DFW,SEA,800,260,1660,1020,0,0,,,,,,,0,49,97,NW,7,0,45,81,NNW,5,0
2015,3,10,2,AS,679,DEN,SEA,800,179,1024,959,0,0,,,,,,,0,43,47,SW,8,0,43,93,NNE,7,0
2015,3,10,2,AS,690,SEA,GEG,800,57,224,857,0,0,,,,,,,0,42,96,N,7,0,41,65,NE,5,0
2015,3,10,2,AS,860,HNL,SEA,800,345,2677,1645,0,0,,,,,,,0,72,51,CALM,0,0,55,62,W,6,0
2015,3,10,2,AA,2470,DFW,BOS,800,201,1562,1221,0,0,,,,,,,0,49,97,NW,7,0,39,62,E,5,0
2015,3,10,2,B6,113,HPN,FLL,800,177,1097,1057,0,0,,0,0,20,0,8,1,34,67,CALM,0,0,79,74,ESE,18,0
2015,3,10,2,B6,123,JFK,LAX,800,383,2475,1123,0,0,,,,,,,0,40,77,CALM,0,0,63,75,WSW,5,0
2015,3,10,2,B6,433,DCA,PBI,800,151,857,1031,0,0,,,,,,,0,43,65,ENE,3,0,82,60,SE,17,0
2015,3,10,2,B6,921,BOS,PBI,800,197,1197,1117,0,0,,,,,,,0,33,72,CALM,0,0,83,60,SE,18,0
2015,3,10,2,B6,1307,JFK,IAD,800,86,228,926,0,0,,,,,,,0,40,77,CALM,0,0,40,73,NW,3,0
2015,3,10,2,B6,1347,DCA,SJU,800,222,1554,1142,0,0,,,,,,,0,43,65,ENE,3,0,84,67,ENE,23,0
2015,3,10,2,B6,1586,MCO,BUF,800,154,1011,1034,0,0,,,,,,,0,70,97,ESE,7,0,38,65,S,3,0
2015,3,10,2,DL,462,JFK,LAS,800,344,2248,1044,0,0,,,,,,,0,40,77,CALM,0,0,68,16,S,3,0
2015,3,10,2,DL,928,DEN,LGA,800,220,1620,1340,0,0,,,,,,,0,43,47,SW,8,0,45,56,ENE,9,0
2015,3,10,2,DL,1102,TPA,MSP,800,207,1306,1027,0,0,,,,,,,0,71,84,ESE,3,0,48,48,SSW,8,0
2015,3,10,2,DL,1106,SFO,MSP,800,211,1589,1331,0,0,,,,,,,0,53,100,SSE,6,0,61,34,SW,12,0
2015,3,10,2,DL,1139,DCA,ATL,800,118,547,958,0,0,,,,,,,0,43,65,ENE,3,0,59,75,SE,6,0
2015,3,10,2,DL,1245,FAR,MSP,800,72,223,912,0,0,,,,,,,0,38,70,W,10,0,45,52,SW,8,0
2015,3,10,2,DL,2185,FLL,JFK,800,174,1069,1054,0,0,,,,,,,0,76,82,ESE,16,0,47,59,ESE,5,0
2015,3,10,2,DL,2190,JFK,MIA,800,203,1089,1123,0,0,,,,,,,0,40,77,CALM,0,0,80,67,ESE,18,0
2015,3,10,2,DL,2222,JFK,PBI,800,187,1028,1107,0,0,,,,,,,0,40,77,CALM,0,0,83,60,SE,18,0
2015,3,10,2,DL,2226,ATL,FLL,800,110,581,950,0,0,,,,,,,0,58,75,ESE,7,0,78,74,ESE,18,0
2015,3,10,2,DL,2388,SNA,MSP,800,211,1522,1331,0,0,,,,,,,0,59,78,NNE,3,0,61,34,SW,12,0
2015,3,10,2,DL,2411,RSW,LGA,800,170,1080,1050,0,0,,,,,,,0,70,90,E,7,0,38,62,NE,8,0
2015,3,10,2,DL,2412,ORD,ATL,800,115,606,1055,0,0,,,,,,,0,37,100,S,3,0,61,78,SE,6,0
2015,3,10,2,DL,2501,SAN,MSP,800,214,1532,1334,0,0,,15,0,0,0,0,1,54,94,NNE,3,0,61,34,SW,12,0
2015,3,10,2,DL,2528,DTW,ORD,800,90,235,830,0,0,,,,,,,0,36,87,CALM,0,0,37,100,S,3,0
2015,3,10,2,DL,2589,BNA,ATL,800,74,214,1014,0,0,,,,,,,0,57,93,S,13,0,61,78,SE,6,0
2015,3,10,2,DL,2669,BOS,LGA,800,75,184,915,0,0,,,,,,,0,33,72,CALM,0,0,39,62,NE,9,0
2015,3,10,2,DL,1348,LAS,SLC,800,79,368,1019,0,0,,,,,,,0,60,26,CALM,0,0,50,36,SSE,5,0
2015,3,10,2,DL,1379,BHM,ATL,800,70,134,1010,0,0,,,,,,,0,62,90,SSE,10,0,61,78,SE,6,0
2015,3,10,2,DL,1526,MCO,LGA,800,155,950,1035,0,0,,,,,,,0,70,97,ESE,7,0,38,62,NE,8,0
2015,3,10,2,DL,1616,DEN,ATL,800,185,1199,1305,0,0,,,,,,,0,43,47,SW,8,0,73,59,SW,10,0
2015,3,10,2,DL,1659,BOS,LAX,800,401,2611,1141,0,0,,,,,,,0,33,72,CALM,0,0,63,75,WSW,5,0
2015,3,10,2,DL,1904,FLL,DTW,800,179,1127,1059,0,0,,,,,,,0,76,82,ESE,16,0,39,86,CALM,0,0
2015,3,10,2,DL,1907,GRR,DTW,800,60,120,900,0,0,,,,,,,0,35,100,S,6,0,37,87,CALM,0,0
2015,3,10,2,DL,1922,IAH,SLC,800,197,1195,1017,0,0,,,,,,,0,53,93,N,7,0,50,36,SSE,5,0
2015,3,10,2,DL,1947,MSY,JFK,800,174,1182,1154,0,0,,,,,,,0,66,93,SSE,9,0,48,61,SE,6,0
2015,3,10,2,DL,2006,LGA,MSY,800,207,1183,1027,0,0,,,,,,,0,37,65,NE,5,0,75,79,SSW,7,0
2015,3,10,2,EV,3952,MCI,ORD,800,93,403,933,0,0,,,,,,,0,43,97,SW,6,0,39,96,S,6,0
2015,3,10,2,UA,1070,DEN,SNA,800,154,846,934,0,0,,,,,,,0,43,47,SW,8,0,61,77,CALM,0,0
2015,3,10,2,UA,1276,LAS,LAX,800,75,236,915,0,0,,17,0,0,0,0,1,,,,,,60,80,W,8,0
2015,3,10,2,UA,1401,EWR,MIA,800,189,1085,1109,0,0,,,,,,,0,41,65,CALM,0,0,80,67,ESE,18,0
2015,3,10,2,UA,1556,BOS,EWR,800,87,200,927,0,0,,,,,,,0,33,72,CALM,0,0,44,55,CALM,0,0
2015,3,10,2,UA,1616,BOS,SFO,800,423,2704,1203,0,0,,,,,,,0,33,72,CALM,0,0,61,87,N,6,0
2015,3,10,2,UA,463,LGA,ORD,800,161,733,941,0,0,,,,,,,0,37,65,NE,5,0,42,74,WSW,12,0
2015,3,10,2,OO,4608,SEA,PDX,800,54,129,854,0,0,,,,,,,0,42,96,N,7,0,40,97,CALM,0,0
2015,3,10,2,US,879,PVD,CLT,800,148,683,1028,0,0,,,,,,,0,33,61,CALM,0,0,60,69,CALM,0,0
2015,3,10,2,US,1728,PHL,MCO,800,166,861,1046,0,0,,,,,,,0,41,70,NE,6,0,79,72,S,15,0
2015,3,10,2,US,1760,TPA,PHL,800,148,920,1028,0,0,,,,,,,0,71,84,ESE,3,0,49,59,ENE,3,0
2015,3,10,2,US,1824,PHL,PBI,800,177,951,1057,0,0,,,,,,,0,41,70,NE,6,0,82,60,SE,17,0
2015,3,10,2,US,1904,CLT,PIT,800,88,366,928,0,0,,,,,,,0,57,64,SSE,5,0,39,79,ESE,3,0
2015,3,10,2,US,2125,DCA,LGA,800,77,214,917,0,0,,,,,,,0,43,65,ENE,3,0,39,62,NE,9,0
2015,3,10,2,US,2126,BOS,LGA,800,79,184,919,0,0,,,,,,,0,33,72,CALM,0,0,39,62,NE,9,0
2015,3,10,2,US,466,ALB,CLT,800,150,646,1030,0,0,,,,,,,0,26,81,CALM,0,0,60,69,CALM,0,0
2015,3,10,2,US,582,IAH,PHX,800,193,1009,913,0,0,,,,,,,0,53,93,N,7,0,73,19,E,10,0
2015,3,10,2,US,623,DEN,PHX,800,135,602,915,0,0,,,,,,,0,43,47,SW,8,0,73,19,E,10,0
2015,3,10,2,US,658,CLT,LAS,800,304,1916,1004,0,0,,,,,,,0,57,64,SSE,5,0,68,16,S,3,0
2015,3,10,2,US,2137,LGA,DCA,800,83,214,923,0,0,,,,,,,0,37,65,NE,5,0,47,59,CALM,0,0
2015,3,10,2,US,2158,LGA,BOS,800,65,184,905,0,0,,,,,,,0,37,65,NE,5,0,36,62,S,8,0
2015,3,10,2,US,2173,BOS,DCA,800,104,399,944,0,0,,,,,,,0,33,72,CALM,0,0,47,59,CALM,0,0
2015,3,10,2,VX,174,SFO,EWR,800,330,2565,1630,0,0,,,,,,,0,53,100,SSE,6,0,48,74,ENE,5,0
2015,3,10,2,VX,219,AUS,SFO,800,230,1504,950,0,0,,,,,,,0,47,100,CALM,0,0,54,100,SSE,3,0
2015,3,10,2,VX,334,SFO,LAX,800,80,337,920,0,0,,,,,,,0,53,100,SSE,6,0,60,80,W,8,0
2015,3,10,2,VX,501,JFK,FLL,800,185,1069,1105,0,0,,,,,,,0,40,77,CALM,0,0,80,74,ESE,18,0
2015,3,10,2,VX,740,SFO,SEA,800,125,679,1005,0,0,,,,,,,0,53,100,SSE,6,0,45,81,NNW,5,0
2015,3,10,2,VX,871,DAL,LAX,800,200,1246,920,0,0,,,,,,,0,50,93,NNW,8,0,60,80,W,8,0
2015,3,10,2,WN,5,DAL,HOU,800,65,239,905,0,0,,,,,,,0,50,93,NNW,8,0,55,89,NNW,10,0
2015,3,10,2,WN,562,ABQ,LAX,800,120,677,900,0,0,,,,,,,0,40,58,NNW,8,0,60,80,W,8,0
2015,3,10,2,WN,521,BNA,TPA,800,105,612,1045,0,0,,,,,,,0,57,93,S,13,0,77,71,SSE,7,0
2015,3,10,2,WN,873,BOS,BWI,800,95,369,935,0,0,,,,,,,0,33,72,CALM,0,0,43,65,E,6,0
2015,3,10,2,WN,44,BUF,BWI,800,80,281,920,0,0,,,,,,,0,32,73,SE,6,0,43,65,E,6,0
2015,3,10,2,WN,2873,BUR,OAK,800,70,325,910,0,0,,,,,,,0,58,67,CALM,0,0,53,96,E,6,0
2015,3,10,2,WN,3410,LAX,RNO,800,80,391,920,0,0,,,,,,,0,58,87,E,3,0,53,96,E,6,0
2015,3,10,2,WN,707,LIT,DAL,800,70,296,910,0,0,,,,,,,0,48,93,NW,6,0,51,92,NW,9,0
2015,3,10,2,WN,15,MCI,DAL,800,90,460,930,0,0,,,,,,,0,43,97,SW,6,0,51,92,NW,9,0
2015,3,10,2,WN,1790,MCI,MDW,800,80,405,920,0,0,,4,0,10,2,0,1,43,97,SW,6,0,41,93,S,8,0
2015,3,10,2,WN,4010,BUR,SMF,755,80,358,915,0,0,,,,,,,0,52,54,CALM,0,0,56,80,CALM,0,0
2015,3,10,2,WN,1061,BWI,AUS,755,235,1342,1050,0,0,,,,,,,0,38,76,NE,3,0,56,80,N,8,0
2015,3,10,2,WN,4812,BWI,CMH,755,80,337,915,0,0,,,,,,,0,38,76,NE,3,0,41,93,E,3,0
2015,3,10,2,WN,508,LAX,DAL,755,170,1246,1245,0,0,,,,,,,0,55,94,N,3,0,55,80,NNW,8,0
2015,3,10,2,WN,1434,LAX,SMF,755,80,373,915,0,0,,,,,,,0,55,94,N,3,0,56,80,CALM,0,0
2015,3,10,2,WN,4638,DCA,IND,755,110,500,945,0,0,,,,,,,0,41,67,NE,6,0,42,96,ESE,5,0
2015,3,10,2,WN,613,DEN,DAL,755,115,651,1050,0,0,,,,,,,0,37,57,WSW,9,0,52,89,NW,8,0
2015,3,10,2,WN,445,LAS,SAN,755,65,258,900,0,0,,,,,,,0,56,30,SSW,7,0,63,67,CALM,0,0
2015,3,10,2,WN,193,LAS,SJC,755,85,386,920,0,0,,,,,,,0,56,30,SSW,7,0,54,94,CALM,0,0
2015,3,10,2,WN,4646,SJC,PDX,755,105,569,940,0,0,,,,,,,0,53,89,ESE,6,0,45,90,WNW,6,0
2015,3,10,2,WN,321,PHL,STL,755,165,814,940,0,0,,,,,,,0,34,82,CALM,0,0,46,93,NE,5,0
2015,3,10,2,EV,6163,DEN,MCI,755,99,533,1034,0,0,,,,,,,0,37,57,WSW,9,0,52,71,WNW,3,0
2015,3,10,2,EV,6077,TYS,DEN,755,222,1162,937,0,0,,,,,,,0,49,97,NNE,5,0,50,39,SW,8,0
2015,3,10,2,F9,657,DEN,SFO,755,160,967,935,0,0,,27,0,0,0,0,1,37,57,WSW,9,0,54,100,SSE,3,0
2015,3,10,2,EV,2514,DFW,OKC,755,54,175,849,0,1,A,,,,,,1,49,97,NNW,7,0,46,93,NNW,6,0
2015,3,10,2,MQ,3065,DFW,GSO,755,144,999,1119,0,0,,,,,,,0,49,97,NNW,7,0,62,70,SSW,9,0
2015,3,10,2,AA,15,JFK,SFO,800,401,2586,1141,0,0,,,,,,,0,40,77,CALM,0,0,58,90,NE,3,0
2015,3,10,2,AA,33,JFK,LAX,800,398,2475,1138,0,0,,,,,,,0,40,77,CALM,0,0,63,75,WSW,5,0
2015,3,10,2,AA,34,LAX,JFK,800,338,2475,1638,0,0,,,,,,,0,58,87,E,3,0,49,71,E,6,0
2015,3,10,2,AA,306,LAX,MIA,800,294,2342,1554,0,0,,25,0,0,69,0,1,58,87,E,3,0,83,60,E,17,0
2015,3,10,2,AA,1081,IAD,LAX,800,357,2288,1057,0,0,,,,,,,0,37,79,CALM,0,0,61,82,WSW,6,0
2015,3,10,2,AA,1023,OKC,DFW,800,70,175,910,0,0,,,,,,,0,46,93,NNW,6,0,50,93,NNW,8,0
2015,3,10,2,MQ,3065,DFW,GSO,755,144,999,1119,0,0,,,,,,,0,49,97,NNW,7,0,62,70,SSW,9,0
2015,3,10,2,MQ,3283,ORD,DAY,755,63,240,958,0,0,,,,,,,0,39,69,SW,6,0,43,93,SE,7,0.1
2015,3,10,2,EV,5794,IAH,OKC,755,89,395,924,0,0,,,,,,,0,53,93,NNW,7,0,48,87,NNW,6,0
2015,3,10,2,OO,5203,DEN,TUS,755,124,639,859,0,0,,,,,,,0,37,57,WSW,9,0,62,29,SE,7,0
2015,3,10,2,OO,5594,DEN,DRO,755,67,251,902,0,0,,,,,,,0,37,57,WSW,9,0,38,51,CALM,0,0
2015,3,10,2,OO,5525,DEN,PSP,755,142,776,917,0,0,,,,,,,0,37,57,WSW,9,0,76,15,CALM,0,0
2015,3,10,2,UA,204,DEN,IAH,755,137,862,1112,0,0,,,,,,,0,37,57,WSW,9,0,55,86,NW,8,0
2015,3,10,2,UA,447,DEN,LAX,755,157,862,932,0,0,,,,,,,0,37,57,WSW,9,0,60,80,W,8,0
2015,3,10,2,US,784,FLL,PHL,755,159,992,1034,0,0,,,,,,,0,75,82,SE,16,0,49,59,ENE,3,0
2015,3,10,2,US,1757,MCO,PHL,755,141,861,1016,0,0,,,,,,,0,66,96,SE,5,0,49,59,ENE,3,0
2015,3,10,2,US,1833,PHL,MSP,755,191,980,1006,0,0,,,,,,,0,34,82,CALM,0,0,48,48,SSW,8,0
2015,3,10,2,US,1950,PHL,FLL,755,185,992,1100,0,0,,0,0,25,0,0,1,34,82,CALM,0,0,80,74,ESE,18,0
2015,3,10,2,US,1980,CLT,BOS,755,130,728,1005,0,0,,,,,,,0,57,62,SE,6,0,44,38,CALM,0,0
2015,3,10,2,US,2062,CLT,LGA,755,110,544,945,0,0,,,,,,,0,57,62,SE,6,0,39,62,NE,9,0
2015,3,10,2,WN,4808,DAL,LIT,755,65,296,900,0,0,,,,,,,0,50,93,NW,7,0,48,93,WNW,7,0
2015,3,10,2,WN,2945,BNA,MSY,755,95,471,930,0,0,,,,,,,0,56,93,SSE,7,0,73,84,S,7,0
2015,3,10,2,WN,4010,BUR,SMF,755,80,358,915,0,0,,,,,,,0,52,54,CALM,0,0,56,80,CALM,0,0
2015,3,10,2,OO,4993,ORD,IND,754,59,177,953,0,0,,,,,,,0,37,100,S,3,0,42,96,ESE,5,0
2015,3,10,2,UA,496,ORD,EWR,754,126,719,1100,0,0,,,,,,,0,37,100,S,3,0,50,46,NE,3,0
2015,3,10,2,AA,168,DFW,SFO,755,232,1464,947,0,0,,,,,,,0,49,97,NNW,7,0,54,100,SSE,3,0
2015,3,10,2,AA,204,LAS,MIA,755,266,2174,1521,0,0,,,,,,,0,56,30,SSW,7,0,104,8,VAR,3,0
2015,3,10,2,AA,206,DFW,MIA,755,161,1121,1136,0,0,,,,,,,0,49,97,NNW,7,0,80,67,ESE,18,0
2015,3,10,2,AA,1090,DFW,SNA,755,199,1205,914,0,0,,,,,,,0,49,97,NNW,7,0,61,77,CALM,0,0
2015,3,10,2,WN,809,CLE,PHX,750,275,1737,925,0,0,,,,,,,0,38,76,SSE,7,0,73,19,E,10,
2015,3,10,2,EV,4213,ORD,HPN,750,127,738,1057,0,0,,,,,,,0,37,100,S,3,0,44,43,CALM,0,
2015,3,10,2,EV,6122,ORD,LEX,750,81,323,1011,0,0,,0,0,47,0,0,1,37,100,S,3,0,49,97,ESE,12,
2015,3,10,2,HA,23,OAK,OGG,750,335,2349,1025,0,0,,0,0,39,0,0,1,52,97,CALM,0,0,75,46,NNE,12,
2015,3,10,2,MQ,3375,DFW,XNA,750,64,280,854,0,0,,,,,,,0,49,97,NNW,7,0,45,97,N,5,
2015,3,10,2,MQ,3320,DFW,LAW,750,47,140,837,0,0,,,,,,,0,49,97,NNW,7,0,48,100,NNW,5,
2015,3,10,2,NK,135,MSP,MCO,750,193,1310,1203,0,0,,,,,,,0,38,65,SSW,5,0,85,49,SE,9,
2015,3,10,2,NK,330,DFW,CLE,750,148,1021,1118,0,0,,,,,,,0,49,97,NNW,7,0,43,71,SSW,7,
2015,3,10,2,OO,4478,ORD,SLC,750,217,1250,1027,0,0,,0,0,94,0,0,1,37,100,S,3,0,50,36,SSE,5,
2015,3,10,2,OO,6321,SAN,LAX,750,55,109,845,0,0,,,,,,,0,55,82,NNE,6,0,58,87,E,3,
2015,3,10,2,OO,2789,PSP,PHX,750,76,261,906,0,0,,,,,,,0,61,31,NNW,7,0,73,19,E,10,
2015,3,10,2,OO,6271,COS,DEN,750,50,73,840,0,0,,,,,,,0,40,41,NNW,12,0,43,47,SW,8,
2015,3,10,2,UA,1059,LGA,DEN,751,276,1620,1027,0,0,,5,0,12,0,0,1,35,67,ENE,5,0,55,24,N,8,
2015,3,10,2,OO,6373,SFO,DFW,751,219,1464,1330,0,0,,,,,,,0,52,100,CALM,0,0,55,80,NW,8,
2015,3,10,2,B6,163,JFK,SRQ,752,186,1041,1058,0,0,,,,,,,0,36,79,E,3,0,79,69,SE,14,
2015,3,10,2,F9,787,DEN,PDX,752,163,991,935,0,0,,,,,,,0,37,57,WSW,9,0,45,90,WNW,6,
2015,3,10,2,AA,1119,MCI,DFW,753,105,460,938,0,0,,,,,,,0,40,100,SSW,5,0,50,93,NNW,8,
2015,3,10,2,EV,4507,IAH,MEM,753,90,468,923,0,0,,,,,,,0,53,93,NNW,7,0,59,94,W,3,
2015,3,10,2,EV,5995,ORD,CAK,753,81,343,1014,0,0,,0,0,23,0,0,1,37,100,S,3,0,41,79,S,8,
2015,3,10,2,UA,500,IND,SFO,753,312,1943,1005,0,0,,,,,,,0,41,93,ESE,5,0,55,94,SE,6,
2015,3,10,2,OO,4993,ORD,IND,754,59,177,953,0,0,,,,,,,0,37,100,S,3,0,42,96,ESE,5,
2015,3,10,2,AA,1090,DFW,SNA,755,199,1205,914,0,0,,,,,,,0,49,97,NNW,7,0,61,77,CALM,0,0
2015,3,10,2,AA,1637,BDL,DFW,755,260,1471,1115,0,0,,,,,,,0,24,75,CALM,0,0,53,86,NNW,8,0
2015,3,10,2,AA,2381,LAX,MCO,755,276,2218,1531,0,0,,,,,,,0,55,94,N,3,0,84,49,SSE,7,0
